LOCATION,INDICATOR,SUBJECT,MEASURE,TIME_PERIOD,OBS_VALUE,ccodealp_year
MWI,PENSIONASSET,TOT,PC_GDP,2017,8.15,MWI17
MWI,PENSIONASSET,TOT,MLN_USD,2017,727.106,MWI17
TZA,PRIVPENSIONASSET,TOT,MLN_USD,2017,4444.435,TZA17
ARM,PENSIONASSET,TOT,MLN_USD,2017,218.614,ARM17
SRB,PENSIONASSET,TOT,MLN_USD,2017,365.728,SRB17
URY,PENSIONASSET,TOT,MLN_USD,2017,16295.317,URY17
MLT,PENSIONASSET,TOT,PC_GDP,2017,39.086,MLT17
HKG,PENSIONASSET,TOT,PC_GDP,2017,43.518,HKG17
EST,PENSIONASSET,TOT,MLN_USD,2017,4365.113,EST17
BGR,PENSIONASSET,TOT,MLN_USD,2017,7813.208,BGR17
SWE,PENSIONASSET,TOT,PC_GDP,2017,4.012,SWE17
POL,PENSIONASSET,TOT,PC_GDP,2017,9.104,POL17
POL,PENSIONASSET,TOT,MLN_USD,2017,51854.947,POL17
NOR,PENSIONASSET,TOT,PC_GDP,2017,10.402,NOR17
NZL,PENSIONASSET,TOT,MLN_USD,2017,53975.16,NZL17
IRL,PENSIONASSET,TOT,PC_GDP,2017,33.565,IRL17
ISL,PENSIONASSET,TOT,MLN_USD,2017,37962.048,ISL17
DEU,PENSIONASSET,TOT,MLN_USD,2017,270924.532,DEU17
FIN,PENSIONASSET,TOT,MLN_USD,2017,140620.575,FIN17
BEL,PENSIONASSET,TOT,MLN_USD,2017,40878.801,BEL17
AUT,PENSIONASSET,TOT,MLN_USD,2017,26771.706,AUT17
SVN,PRIVPENSIONASSET,TOT,MLN_USD,2017,3591.172,SVN17
MLT,PRIVPENSIONASSET,TOT,MLN_USD,2017,5595.559,MLT17
CHL,PRIVPENSIONASSET,TOT,MLN_USD,2017,210512.275,CHL17
BRA,PRIVPENSIONASSET,TOT,MLN_USD,2017,487618.216,BRA17
ESP,PRIVPENSIONASSET,TOT,MLN_USD,2017,189360.86,ESP17
NLD,PRIVPENSIONASSET,TOT,MLN_USD,2017,1631230.294,NLD17
LUX,PRIVPENSIONASSET,TOT,MLN_USD,2017,1941.139,LUX17
GRC,PRIVPENSIONASSET,TOT,MLN_USD,2017,1604.932,GRC17
DEU,PRIVPENSIONASSET,TOT,MLN_USD,2017,270924.532,DEU17
LVA,GPENSION,MEN,PC_PRERETEARN,2018,44.6,LVA18
MOZ,PENSIONASSET,TOT,PC_GDP,2018,1.065,MOZ18
KAZ,PENSIONASSET,TOT,PC_GDP,2018,15.456,KAZ18
PAN,PENSIONASSET,TOT,PC_GDP,2018,0.858,PAN18
SLV,PENSIONASSET,TOT,PC_GDP,2018,41.815,SLV18
BWA,PENSIONASSET,TOT,MLN_USD,2018,7522.803,BWA18
HRV,NPENSION,WOMEN,PC_PRERETEARN,2018,53.8,HRV18
GHA,PENSIONASSET,TOT,MLN_USD,2018,2699.918,GHA18
OAVG,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,11.6,OAVG18
ZAF,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,6.1,ZAF18
SAU,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,16.8,SAU18
ARM,PRIVPENSIONASSET,TOT,MLN_USD,2018,328.609,ARM18
EGY,PRIVPENSIONASSET,TOT,MLN_USD,2018,3965.348,EGY18
CYP,NPENSIONWEALTH,MEN,MULTAGEARN,2018,15.9,CYP18
URY,PENSIONASSET,TOT,PC_GDP,2018,25.225,URY18
ZAF,PENSIONASSET,TOT,MLN_USD,2018,175589.778,ZAF18
PER,PENSIONASSET,TOT,MLN_USD,2018,46282.702,PER18
HRV,PENSIONASSET,TOT,MLN_USD,2018,16110.117,HRV18
USA,PENSIONASSET,TOT,MLN_USD,2018,15995511.94,USA18
CHE,PENSIONASSET,TOT,MLN_USD,2018,889184.841,CHE18
BEL,PENSIONASSET,TOT,PC_GDP,2018,6.685,BEL18
SRB,PRIVPENSIONASSET,TOT,MLN_USD,2018,389.363,SRB18
HUN,PRIVPENSIONASSET,TOT,MLN_USD,2018,7968.142,HUN18
CZE,PRIVPENSIONASSET,TOT,MLN_USD,2018,20935.051,CZE18
ROU,GPENSIONWEALTH,MEN,MULTAGEARN,2018,5.3,ROU18
LTU,NPENSION,MEN,PC_PRERETEARN,2018,31.0,LTU18
MLT,GPENSION,WOMEN,PC_PRERETEARN,2018,38.6,MLT18
CHL,GPENSION,WOMEN,PC_PRERETEARN,2018,28.8,CHL18
BGR,GPENSION,WOMEN,PC_PRERETEARN,2018,69.3,BGR18
MAR,PENSIONASSET,TOT,PC_GDP,2018,5.171,MAR18
PNG,PRIVPENSIONASSET,TOT,MLN_USD,2018,3825.28,PNG18
NAM,PENSIONASSET,TOT,PC_GDP,2018,81.395,NAM18
MUS,PENSIONASSET,TOT,PC_GDP,2018,1.293,MUS18
KEN,PENSIONASSET,TOT,PC_GDP,2018,12.487,KEN18
BWA,PENSIONASSET,TOT,PC_GDP,2018,46.479,BWA18
HRV,GPENSIONWEALTH,MEN,MULTAGEARN,2018,6.9,HRV18
UGA,PRIVPENSIONASSET,TOT,MLN_USD,2018,3070.119,UGA18
IDN,NPENSION,WOMEN,PC_PRERETEARN,2018,56.7,IDN18
ARG,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,17.9,ARG18
EU28,GPENSIONWEALTH,MEN,MULTAGEARN,2018,9.2,EU2818
OAVG,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.8,OAVG18
ZAF,GPENSIONWEALTH,MEN,MULTAGEARN,2018,4.7,ZAF18
SAU,GPENSIONWEALTH,MEN,MULTAGEARN,2018,14.7,SAU18
EU28,NPENSION,WOMEN,PC_PRERETEARN,2018,63.0,EU2818
RUS,NPENSION,MEN,PC_PRERETEARN,2018,57.0,RUS18
IND,NPENSION,WOMEN,PC_PRERETEARN,2018,91.3,IND18
CHN,NPENSION,WOMEN,PC_PRERETEARN,2018,67.7,CHN18
BRA,NPENSION,WOMEN,PC_PRERETEARN,2018,50.6,BRA18
ARG,NPENSION,WOMEN,PC_PRERETEARN,2018,85.2,ARG18
EU28,GPENSION,MEN,PC_PRERETEARN,2018,52.0,EU2818
OAVG,GPENSION,MEN,PC_PRERETEARN,2018,49.0,OAVG18
ZAF,GPENSION,MEN,PC_PRERETEARN,2018,17.2,ZAF18
SAU,GPENSION,MEN,PC_PRERETEARN,2018,59.6,SAU18
LTU,PENSIONASSET,TOT,PC_GDP,2018,7.175,LTU18
HUN,NPENSION,WOMEN,PC_PRERETEARN,2018,78.4,HUN18
GRC,NPENSION,WOMEN,PC_PRERETEARN,2018,51.1,GRC18
DEU,NPENSION,WOMEN,PC_PRERETEARN,2018,51.9,DEU18
FRA,NPENSION,WOMEN,PC_PRERETEARN,2018,73.6,FRA18
FIN,NPENSION,WOMEN,PC_PRERETEARN,2018,64.2,FIN18
DNK,NPENSION,WOMEN,PC_PRERETEARN,2018,70.9,DNK18
CZE,NPENSION,WOMEN,PC_PRERETEARN,2018,60.3,CZE18
ISR,NPENSIONWEALTH,MEN,MULTAGEARN,2018,10.4,ISR18
EST,NPENSIONWEALTH,MEN,MULTAGEARN,2018,7.5,EST18
USA,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,8.9,USA18
GBR,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,6.0,GBR18
TUR,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,19.8,TUR18
CHE,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.7,CHE18
SWE,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,10.2,SWE18
ESP,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,14.5,ESP18
SVK,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,12.4,SVK18
PRT,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,16.0,PRT18
POL,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,6.0,POL18
NOR,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,10.7,NOR18
NZL,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,10.1,NZL18
NLD,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,15.2,NLD18
MEX,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,4.8,MEX18
LUX,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,23.5,LUX18
KOR,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.5,KOR18
JPN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,8.3,JPN18
SVN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,15.5,SVN18
ROU,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,8.3,ROU18
ITA,NPENSIONWEALTH,MEN,MULTAGEARN,2018,14.4,ITA18
IRL,NPENSIONWEALTH,MEN,MULTAGEARN,2018,7.0,IRL18
ISL,NPENSIONWEALTH,MEN,MULTAGEARN,2018,12.5,ISL18
HUN,NPENSIONWEALTH,MEN,MULTAGEARN,2018,14.0,HUN18
GRC,NPENSIONWEALTH,MEN,MULTAGEARN,2018,10.4,GRC18
DEU,NPENSIONWEALTH,MEN,MULTAGEARN,2018,10.4,DEU18
FRA,NPENSIONWEALTH,MEN,MULTAGEARN,2018,13.5,FRA18
DNK,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,10.5,DNK18
CZE,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,12.4,CZE18
CAN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,10.3,CAN18
BEL,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,12.8,BEL18
AUT,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,18.2,AUT18
AUS,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,7.4,AUS18
LVA,PENSIONASSET,TOT,MLN_USD,2018,528.875,LVA18
THA,PENSIONASSET,TOT,PC_GDP,2018,6.955,THA18
IDN,PENSIONASSET,TOT,MLN_USD,2018,18028.62,IDN18
EST,PENSIONASSET,TOT,PC_GDP,2018,15.193,EST18
CHL,PENSIONASSET,TOT,PC_GDP,2018,70.919,CHL18
FRA,PENSIONASSET,TOT,PC_GDP,2018,0.702,FRA18
COL,PENSIONASSET,TOT,MLN_USD,2018,72227.81,COL18
CHL,PENSIONASSET,TOT,MLN_USD,2018,193110.029,CHL18
TUR,PENSIONASSET,TOT,PC_GDP,2018,2.457,TUR18
SVK,PENSIONASSET,TOT,PC_GDP,2018,11.698,SVK18
GBR,PENSIONASSET,TOT,PC_GDP,2018,96.344,GBR18
NZL,PENSIONASSET,TOT,PC_GDP,2018,26.426,NZL18
PRT,PENSIONASSET,TOT,PC_GDP,2018,9.488,PRT18
PRT,PENSIONASSET,TOT,MLN_USD,2018,22289.986,PRT18
LUX,PENSIONASSET,TOT,MLN_USD,2018,1852.702,LUX18
KOR,PENSIONASSET,TOT,PC_GDP,2018,10.058,KOR18
JPN,PENSIONASSET,TOT,MLN_USD,2018,1024786.854,JPN18
ITA,PENSIONASSET,TOT,PC_GDP,2018,7.567,ITA18
ISL,PENSIONASSET,TOT,PC_GDP,2018,149.038,ISL18
MEX,PENSIONASSET,TOT,PC_GDP,2018,15.203,MEX18
DNK,PENSIONASSET,TOT,MLN_USD,2018,154372.766,DNK18
HUN,PENSIONASSET,TOT,MLN_USD,2018,5875.894,HUN18
CZE,PENSIONASSET,TOT,MLN_USD,2018,20935.051,CZE18
AUS,PENSIONASSET,TOT,MLN_USD,2018,1819389.757,AUS18
BRA,PENSIONASSET,TOT,PC_GDP,2018,12.182,BRA18
ZMB,PRIVPENSIONASSET,TOT,MLN_USD,2018,727.517,ZMB18
MKD,PRIVPENSIONASSET,TOT,MLN_USD,2018,1228.205,MKD18
COL,PRIVPENSIONASSET,TOT,MLN_USD,2018,72227.81,COL18
CHE,PRIVPENSIONASSET,TOT,MLN_USD,2018,995522.912,CHE18
SWE,PRIVPENSIONASSET,TOT,MLN_USD,2018,470565.865,SWE18
PRT,PRIVPENSIONASSET,TOT,MLN_USD,2018,44543.465,PRT18
FRA,PRIVPENSIONASSET,TOT,MLN_USD,2018,262658.42,FRA18
KOR,PRIVPENSIONASSET,TOT,MLN_USD,2018,455006.576,KOR18
SVN,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.9,SVN18
LTU,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,4.5,LTU18
ISR,GPENSIONWEALTH,MEN,MULTAGEARN,2018,9.0,ISR18
EST,GPENSIONWEALTH,MEN,MULTAGEARN,2018,6.7,EST18
CYP,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,13.4,CYP18
USA,GPENSIONWEALTH,MEN,MULTAGEARN,2018,6.7,USA18
GBR,GPENSIONWEALTH,MEN,MULTAGEARN,2018,4.1,GBR18
TUR,GPENSIONWEALTH,MEN,MULTAGEARN,2018,13.0,TUR18
CHE,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.5,CHE18
SWE,GPENSIONWEALTH,MEN,MULTAGEARN,2018,9.6,SWE18
BEL,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.0,BEL18
AUT,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,15.5,AUT18
AUS,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,5.6,AUS18
CYP,NPENSION,WOMEN,PC_PRERETEARN,2018,82.8,CYP18
USA,NPENSION,MEN,PC_PRERETEARN,2018,49.4,USA18
GBR,NPENSION,MEN,PC_PRERETEARN,2018,28.4,GBR18
TUR,NPENSION,MEN,PC_PRERETEARN,2018,93.8,TUR18
CHE,NPENSION,MEN,PC_PRERETEARN,2018,44.3,CHE18
SVN,NPENSION,WOMEN,PC_PRERETEARN,2018,60.0,SVN18
ROU,NPENSION,WOMEN,PC_PRERETEARN,2018,39.7,ROU18
ISR,NPENSION,WOMEN,PC_PRERETEARN,2018,49.0,ISR18
EST,NPENSION,WOMEN,PC_PRERETEARN,2018,53.1,EST18
ROU,GPENSION,MEN,PC_PRERETEARN,2018,29.5,ROU18
CYP,GPENSION,MEN,PC_PRERETEARN,2018,64.3,CYP18
SLV,PRIVPENSIONASSET,TOT,MLN_USD,2018,10880.798,SLV18
HRV,GPENSIONWEALTH,WOMEN,MULTAGEARN,2018,6.9,HRV18
SGP,PENSIONASSET,TOT,MLN_USD,2018,285801.967,SGP18
GHA,PRIVPENSIONASSET,TOT,MLN_USD,2018,2699.918,GHA18
IDN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,9.4,IDN18
IND,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,17.8,IND18
CHN,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,17.5,CHN18
BRA,NPENSIONWEALTH,WOMEN,MULTAGEARN,2018,15.7,BRA18
RUS,NPENSION,WOMEN,PC_PRERETEARN,2018,52.0,RUS18
AUS,PRIVPENSIONASSET,TOT,MLN_USD,2018,1858709.877,AUS18
BGR,NPENSIONWEALTH,MEN,MULTAGEARN,2018,14.4,BGR18
SRB,PENSIONASSET,TOT,PC_GDP,2018,0.794,SRB18
ZMB,PENSIONASSET,TOT,PC_GDP,2018,3.151,ZMB18
SVN,PENSIONASSET,TOT,PC_GDP,2018,5.624,SVN18
PAK,PENSIONASSET,TOT,PC_GDP,2018,0.067,PAK18
PAK,PENSIONASSET,TOT,MLN_USD,2018,188.571,PAK18
NGA,PENSIONASSET,TOT,PC_GDP,2018,6.691,NGA18
NGA,PENSIONASSET,TOT,MLN_USD,2018,28135.889,NGA18
CHN,PENSIONASSET,TOT,MLN_USD,2018,215526.047,CHN18
KOR,PENSIONASSET,TOT,MLN_USD,2018,170756.653,KOR18
FRA,PENSIONASSET,TOT,MLN_USD,2018,19007.0,FRA18
ROU,PRIVPENSIONASSET,TOT,MLN_USD,2018,12176.359,ROU18
PER,PRIVPENSIONASSET,TOT,MLN_USD,2018,46282.702,PER18
PAK,PRIVPENSIONASSET,TOT,MLN_USD,2018,188.571,PAK18
NGA,PRIVPENSIONASSET,TOT,MLN_USD,2018,28135.889,NGA18
EST,PRIVPENSIONASSET,TOT,MLN_USD,2018,4977.605,EST18
JPN,PRIVPENSIONASSET,TOT,MLN_USD,2018,1693427.953,JPN18
MLT,GPENSIONWEALTH,MEN,MULTAGEARN,2018,8.6,MLT18
LVA,NPENSION,MEN,PC_PRERETEARN,2018,54.3,LVA18
SVN,GPENSION,MEN,PC_PRERETEARN,2018,38.8,SVN18
LTU,GPENSION,WOMEN,PC_PRERETEARN,2018,23.6,LTU18
ISR,GPENSION,MEN,PC_PRERETEARN,2018,50.1,ISR18
EST,GPENSION,MEN,PC_PRERETEARN,2018,47.1,EST18
USA,GPENSION,WOMEN,PC_PRERETEARN,2018,39.4,USA18
GBR,GPENSION,WOMEN,PC_PRERETEARN,2018,21.7,GBR18
TUR,GPENSION,WOMEN,PC_PRERETEARN,2018,64.3,TUR18
CHE,GPENSION,WOMEN,PC_PRERETEARN,2018,41.3,CHE18
SWE,GPENSION,WOMEN,PC_PRERETEARN,2018,54.1,SWE18
ESP,GPENSION,WOMEN,PC_PRERETEARN,2018,72.3,ESP18
SVK,GPENSION,WOMEN,PC_PRERETEARN,2018,49.6,SVK18
PRT,GPENSION,WOMEN,PC_PRERETEARN,2018,74.4,PRT18
POL,GPENSION,WOMEN,PC_PRERETEARN,2018,22.5,POL18
NOR,GPENSION,WOMEN,PC_PRERETEARN,2018,45.4,NOR18
NZL,GPENSION,WOMEN,PC_PRERETEARN,2018,39.7,NZL18
NLD,GPENSION,WOMEN,PC_PRERETEARN,2018,70.9,NLD18
MEX,GPENSION,WOMEN,PC_PRERETEARN,2018,24.0,MEX18
LUX,GPENSION,WOMEN,PC_PRERETEARN,2018,78.8,LUX18
KOR,GPENSION,WOMEN,PC_PRERETEARN,2018,37.3,KOR18
JPN,GPENSION,WOMEN,PC_PRERETEARN,2018,32.0,JPN18
ITA,GPENSION,WOMEN,PC_PRERETEARN,2018,79.5,ITA18
IRL,GPENSION,WOMEN,PC_PRERETEARN,2018,27.0,IRL18
ISL,GPENSION,WOMEN,PC_PRERETEARN,2018,66.1,ISL18
HUN,GPENSION,WOMEN,PC_PRERETEARN,2018,52.2,HUN18
GRC,GPENSION,WOMEN,PC_PRERETEARN,2018,49.9,GRC18
DEU,GPENSION,WOMEN,PC_PRERETEARN,2018,38.7,DEU18
FRA,GPENSION,WOMEN,PC_PRERETEARN,2018,60.1,FRA18
FIN,GPENSION,WOMEN,PC_PRERETEARN,2018,56.5,FIN18
DNK,GPENSION,WOMEN,PC_PRERETEARN,2018,74.4,DNK18
CZE,GPENSION,WOMEN,PC_PRERETEARN,2018,45.9,CZE18
CAN,GPENSION,WOMEN,PC_PRERETEARN,2018,39.0,CAN18
BEL,GPENSION,WOMEN,PC_PRERETEARN,2018,46.8,BEL18
AUT,GPENSION,WOMEN,PC_PRERETEARN,2018,76.5,AUT18
AUS,GPENSION,WOMEN,PC_PRERETEARN,2018,28.1,AUS18
MAR,PRIVPENSIONASSET,TOT,MLN_USD,2018,6461.457,MAR18
DOM,PRIVPENSIONASSET,TOT,MLN_USD,2013,4543.496,DOM13
DOM,PENSIONASSET,TOT,PC_GDP,2013,7.421,DOM13
CRI,PENSIONASSET,TOT,PC_GDP,2013,10.738,CRI13
CRI,PENSIONASSET,TOT,MLN_USD,2013,5453.035,CRI13
TZA,PENSIONASSET,TOT,PC_GDP,2013,6.46,TZA13
MYS,PRIVPENSIONASSET,TOT,MLN_USD,2013,91.361,MYS13
LTU,PRIVPENSIONASSET,TOT,MLN_USD,2013,2221.217,LTU13
ISR,PENSIONASSET,TOT,PC_GDP,2013,49.312,ISR13
IDN,PENSIONASSET,TOT,PC_GDP,2013,1.651,IDN13
LIE,PENSIONASSET,TOT,MLN_USD,2013,4434.201,LIE13
LVA,PENSIONASSET,TOT,PC_GDP,2013,1.036,LVA13
LIE,PENSIONASSET,TOT,PC_GDP,2013,66.724,LIE13
IND,PENSIONASSET,TOT,MLN_USD,2013,95039.862,IND13
HKG,PENSIONASSET,TOT,MLN_USD,2013,102871.499,HKG13
COL,PENSIONASSET,TOT,PC_GDP,2013,18.014,COL13
CHN,PENSIONASSET,TOT,PC_GDP,2013,1.012,CHN13
HRV,PENSIONASSET,TOT,PC_GDP,2013,17.815,HRV13
ALB,PENSIONASSET,TOT,PC_GDP,2013,0.032,ALB13
ALB,PENSIONASSET,TOT,MLN_USD,2013,4.281,ALB13
USA,PENSIONASSET,TOT,PC_GDP,2013,81.388,USA13
ESP,PENSIONASSET,TOT,MLN_USD,2013,127477.564,ESP13
SWE,PENSIONASSET,TOT,MLN_USD,2013,53767.396,SWE13
NOR,PENSIONASSET,TOT,MLN_USD,2013,40908.452,NOR13
NLD,PENSIONASSET,TOT,PC_GDP,2013,146.577,NLD13
LUX,PENSIONASSET,TOT,PC_GDP,2013,1.954,LUX13
IRL,PENSIONASSET,TOT,MLN_USD,2013,126187.65,IRL13
HUN,PENSIONASSET,TOT,PC_GDP,2013,3.912,HUN13
DNK,PENSIONASSET,TOT,PC_GDP,2013,41.149,DNK13
CZE,PENSIONASSET,TOT,PC_GDP,2013,7.179,CZE13
AUS,PENSIONASSET,TOT,PC_GDP,2013,101.174,AUS13
THA,PRIVPENSIONASSET,TOT,MLN_USD,2013,22965.477,THA13
MEX,PRIVPENSIONASSET,TOT,MLN_USD,2013,194770.38,MEX13
BGR,PRIVPENSIONASSET,TOT,MLN_USD,2013,4806.956,BGR13
SVK,PRIVPENSIONASSET,TOT,MLN_USD,2013,9926.223,SVK13
NAM,PRIVPENSIONASSET,TOT,MLN_USD,2013,9877.358,NAM13
MUS,PRIVPENSIONASSET,TOT,MLN_USD,2013,1352.708,MUS13
PNG,PENSIONASSET,TOT,PC_GDP,2013,18.007,PNG13
PAN,PENSIONASSET,TOT,MLN_USD,2013,333.08,PAN13
NAM,PENSIONASSET,TOT,MLN_USD,2013,9130.159,NAM13
SLV,PENSIONASSET,TOT,MLN_USD,2013,7397.585,SLV13
MYS,PENSIONASSET,TOT,MLN_USD,2013,91.361,MYS13
ITA,PRIVPENSIONASSET,TOT,MLN_USD,2013,163358.56,ITA13
ZMB,PENSIONASSET,TOT,MLN_USD,2013,837.931,ZMB13
RUS,PENSIONASSET,TOT,PC_GDP,2013,5.255,RUS13
ROU,PENSIONASSET,TOT,PC_GDP,2013,2.326,ROU13
ROU,PENSIONASSET,TOT,MLN_USD,2013,4512.531,ROU13
THA,PENSIONASSET,TOT,MLN_USD,2013,22965.477,THA13
MKD,PENSIONASSET,TOT,PC_GDP,2013,5.407,MKD13
MKD,PENSIONASSET,TOT,MLN_USD,2013,608.074,MKD13
ISR,PENSIONASSET,TOT,MLN_USD,2013,152678.638,ISR13
TUR,PENSIONASSET,TOT,MLN_USD,2013,35543.012,TUR13
HKG,PRIVPENSIONASSET,TOT,MLN_USD,2013,103045.026,HKG13
HRV,PRIVPENSIONASSET,TOT,MLN_USD,2013,10982.237,HRV13
IRL,PRIVPENSIONASSET,TOT,MLN_USD,2013,126187.65,IRL13
FIN,PRIVPENSIONASSET,TOT,MLN_USD,2013,159313.632,FIN13
KEN,PENSIONASSET,TOT,PC_GDP,2013,13.117,KEN13
LTU,PENSIONASSET,TOT,PC_GDP,2013,4.597,LTU13
THA,PENSIONASSET,TOT,PC_GDP,2013,5.835,THA13
LVA,PENSIONASSET,TOT,MLN_USD,2013,325.106,LVA13
IDN,PENSIONASSET,TOT,MLN_USD,2013,12929.691,IDN13
EST,PENSIONASSET,TOT,PC_GDP,2013,9.366,EST13
COL,PENSIONASSET,TOT,MLN_USD,2013,66762.418,COL13
CHL,PENSIONASSET,TOT,PC_GDP,2013,62.171,CHL13
CHL,PENSIONASSET,TOT,MLN_USD,2013,162987.982,CHL13
BRA,PENSIONASSET,TOT,PC_GDP,2013,12.095,BRA13
GBR,PENSIONASSET,TOT,PC_GDP,2013,80.575,GBR13
TUR,PENSIONASSET,TOT,PC_GDP,2013,4.164,TUR13
SVK,PENSIONASSET,TOT,PC_GDP,2013,9.662,SVK13
PRT,PENSIONASSET,TOT,PC_GDP,2013,8.891,PRT13
PRT,PENSIONASSET,TOT,MLN_USD,2013,20904.382,PRT13
NZL,PENSIONASSET,TOT,PC_GDP,2013,18.588,NZL13
MEX,PENSIONASSET,TOT,PC_GDP,2013,14.561,MEX13
LUX,PENSIONASSET,TOT,MLN_USD,2013,1322.695,LUX13
KOR,PENSIONASSET,TOT,PC_GDP,2013,5.735,KOR13
ITA,PENSIONASSET,TOT,PC_GDP,2013,5.942,ITA13
ISL,PENSIONASSET,TOT,PC_GDP,2013,136.048,ISL13
HUN,PENSIONASSET,TOT,MLN_USD,2013,5505.647,HUN13
FRA,PENSIONASSET,TOT,PC_GDP,2013,0.406,FRA13
DNK,PENSIONASSET,TOT,MLN_USD,2013,146699.573,DNK13
CZE,PENSIONASSET,TOT,MLN_USD,2013,14950.658,CZE13
AUS,PENSIONASSET,TOT,MLN_USD,2013,1440897.935,AUS13
ZMB,PRIVPENSIONASSET,TOT,MLN_USD,2013,837.931,ZMB13
MKD,PRIVPENSIONASSET,TOT,MLN_USD,2013,608.074,MKD13
SWE,PRIVPENSIONASSET,TOT,MLN_USD,2013,399517.42,SWE13
KOR,PRIVPENSIONASSET,TOT,MLN_USD,2013,292780.663,KOR13
FRA,PRIVPENSIONASSET,TOT,MLN_USD,2013,254357.067,FRA13
MLT,GPENSION,WOMEN,PC_PRERETEARN,2020,57.6,MLT20
CHL,GPENSION,WOMEN,PC_PRERETEARN,2020,28.8,CHL20
BGR,GPENSION,WOMEN,PC_PRERETEARN,2020,57.3,BGR20
EU27,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,13.6,EU2720
TTO,PRIVPENSIONASSET,TOT,MLN_USD,2020,8139.786,TTO20
MWI,PRIVPENSIONASSET,TOT,MLN_USD,2020,1319.528,MWI20
HRV,GPENSIONWEALTH,MEN,MULTAGEARN,2020,7.3,HRV20
SGP,PENSIONASSET,TOT,PC_GDP,2020,95.093,SGP20
MYS,PENSIONASSET,TOT,MLN_USD,2020,1183.653,MYS20
IND,NPENSION,WOMEN,PC_PRERETEARN,2020,63.1,IND20
CHN,NPENSION,WOMEN,PC_PRERETEARN,2020,72.3,CHN20
BRA,NPENSION,WOMEN,PC_PRERETEARN,2020,102.7,BRA20
ARG,NPENSION,WOMEN,PC_PRERETEARN,2020,85.3,ARG20
OAVG,GPENSION,MEN,PC_PRERETEARN,2020,51.8,OAVG20
OAVG,GPENSIONWEALTH,MEN,MULTAGEARN,2020,9.4,OAVG20
ZAF,GPENSIONWEALTH,MEN,MULTAGEARN,2020,2.3,ZAF20
SAU,GPENSIONWEALTH,MEN,MULTAGEARN,2020,14.7,SAU20
RUS,NPENSION,MEN,PC_PRERETEARN,2020,54.2,RUS20
ZAF,GPENSION,MEN,PC_PRERETEARN,2020,14.9,ZAF20
SAU,GPENSION,MEN,PC_PRERETEARN,2020,59.6,SAU20
UKR,PRIVPENSIONASSET,TOT,MLN_USD,2020,123.383,UKR20
ISR,NPENSIONWEALTH,MEN,MULTAGEARN,2020,9.2,ISR20
EST,NPENSIONWEALTH,MEN,MULTAGEARN,2020,4.8,EST20
USA,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,9.3,USA20
GBR,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,11.8,GBR20
TUR,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,20.4,TUR20
CHE,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,11.4,CHE20
SWE,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,11.5,SWE20
ESP,NPENSIONWEALTH,WOMEN,MULTAGEARN,2020,18.5,ESP20
